,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
39,Dilane Bakwa,fr FRA,FW,Bordeaux,19-237,2002,2,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
40,Ibrahima Baldé,fr FRA,"FW,MF",Lens,19-093,2003,4,0,58,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.06,0.06,0.00,0.06,Matches,2021-2022
41,Leonardo Balerdi,ar ARG,DF,Marseille,23-084,1999,17,10,950,10.6,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.01,0.00,0.01,0.01,0.01,Matches,2021-2022
42,Abdoulaye Bamba,ci CIV,DF,Angers,31-360,1990,4,1,162,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.03,0.03,0.00,0.03,Matches,2021-2022
43,Jonathan Bamba,fr FRA,"MF,FW",Lille,26-025,1996,26,25,"2,098",23.3,1,1,1,0,0,2,0,0.04,0.04,0.09,0.04,0.09,2.8,2.8,3.2,6.0,0.12,0.14,0.26,0.12,0.26,Matches,2021-2022
44,Simon Banza,fr FRA,FW,Lens,25-250,1996,4,1,124,1.4,1,1,1,0,0,0,0,0.73,0.73,1.45,0.73,1.45,1.2,1.2,0.6,1.8,0.86,0.47,1.33,0.86,1.33,Matches,2021-2022
45,Danilo Barbosa,br BRA,DF,Nice,26-051,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
46,Bradley Barcola,fr FRA,"FW,MF",Lyon,19-230,2002,6,0,49,0.5,0,1,0,0,0,0,0,0.00,1.84,1.84,0.00,1.84,0.0,0.0,0.8,0.8,0.00,1.38,1.38,0.00,1.38,Matches,2021-2022
47,Melvin Bard,fr FRA,DF,Nice,21-165,2000,27,25,"2,187",24.3,1,2,1,0,0,3,0,0.04,0.08,0.12,0.04,0.12,0.7,0.7,2.1,2.8,0.03,0.09,0.12,0.03,0.12,Matches,2021-2022
48,Toma Bašić,hr CRO,MF,Bordeaux,25-146,1996,3,3,209,2.3,0,1,0,0,0,0,0,0.00,0.43,0.43,0.00,0.43,0.1,0.1,0.6,0.7,0.05,0.24,0.29,0.05,0.29,Matches,2021-2022
49,Amine Bassi,fr FRA,MF,Metz,24-144,1997,5,2,184,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.7,0.12,0.20,0.32,0.12,0.32,Matches,2021-2022
50,Mohamed Bayo,gn GUI,FW,Clermont Foot,23-320,1998,26,22,"1,942",21.6,10,3,9,1,1,0,0,0.46,0.14,0.60,0.42,0.56,9.9,9.2,3.0,12.2,0.46,0.14,0.60,0.43,0.56,Matches,2021-2022
52,Paul Baysse,fr FRA,DF,Bordeaux,33-337,1988,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
53,Youcef Belaïli,dz ALG,MF,Brest,30-037,1992,8,6,441,4.9,0,1,0,0,1,1,0,0.00,0.20,0.20,0.00,0.20,1.2,0.3,1.1,1.4,0.25,0.22,0.47,0.07,0.29,Matches,2021-2022
54,Haris Belkebla,dz ALG,MF,Brest,28-082,1994,25,22,"1,895",21.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.00,0.01,0.01,0.00,0.01,Matches,2021-2022
55,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,23-297,1998,30,21,"1,910",21.2,2,2,2,0,0,4,0,0.09,0.09,0.19,0.09,0.19,1.7,1.7,1.1,2.8,0.08,0.05,0.13,0.08,0.13,Matches,2021-2022
56,Jeanuel Belocian,fr FRA,DF,Rennes,17-062,2005,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
57,Hatem Ben Arfa,fr FRA,"FW,MF",Lille,35-044,1987,7,4,314,3.5,0,1,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,0.4,0.4,0.9,1.3,0.11,0.25,0.36,0.11,0.36,Matches,2021-2022
58,Salim Ben Seghir,fr FRA,FW,Marseille,19-055,2003,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
59,Wissam Ben Yedder,fr FRA,FW,Monaco,31-251,1990,31,23,"2,075",23.1,19,4,12,7,7,2,0,0.82,0.17,1.00,0.52,0.69,12.8,7.5,3.9,11.4,0.55,0.17,0.72,0.32,0.49,Matches,2021-2022
60,Darío Benedetto,ar ARG,"FW,MF",Marseille,31-338,1990,2,0,54,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.6,0.86,0.06,0.92,0.86,0.92,Matches,2021-2022
61,Walter Benítez,ar ARG,GK,Nice,29-032,1993,31,31,"2,790",31.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
62,Loris Benito,ch SUI,DF,Bordeaux,30-103,1992,1,1,61,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
63,Nabil Bentaleb,dz ALG,MF,Angers,27-147,1994,12,12,994,11.0,1,0,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,0.3,0.3,0.4,0.8,0.03,0.04,0.07,0.03,0.07,Matches,2021-2022
64,Patrick Berg,no NOR,MF,Lens,24-147,1997,12,2,276,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches,2021-2022
65,Mitchell van Bergen,nl NED,"FW,MF",Reims,22-236,1999,17,9,869,9.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,1.2,2.3,0.11,0.13,0.24,0.11,0.24,Matches,2021-2022
66,Valon Berisha,xk KVX,"MF,FW",Reims,29-072,1993,13,5,455,5.1,0,1,0,0,0,2,1,0.00,0.20,0.20,0.00,0.20,0.1,0.1,0.4,0.6,0.03,0.08,0.11,0.03,0.11,Matches,2021-2022
67,Paul Bernardoni,fr FRA,GK,Angers,25-002,1997,13,13,"1,170",13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
68,Paul Bernardoni,fr FRA,GK,Saint-Étienne,25-002,1997,13,13,"1,170",13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
69,Juan Bernat,es ESP,DF,Paris S-G,29-050,1993,12,9,724,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.7,0.03,0.07,0.09,0.03,0.09,Matches,2021-2022
70,Dimitry Bertaud,fr FRA,GK,Montpellier,23-318,1998,8,6,563,6.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
71,Jason Berthomier,fr FRA,MF,Clermont Foot,32-104,1990,29,22,"1,732",19.2,1,5,1,0,0,0,0,0.05,0.26,0.31,0.05,0.31,2.0,2.0,3.9,5.9,0.10,0.21,0.31,0.10,0.31,Matches,2021-2022
72,Giulian Biancone,fr FRA,DF,Troyes,22-020,2000,27,21,"1,837",20.4,0,2,0,0,0,10,0,0.00,0.10,0.10,0.00,0.10,1.6,1.6,0.9,2.6,0.08,0.04,0.13,0.08,0.13,Matches,2021-2022
73,El Bilal Touré,ml MLI,FW,Reims,20-199,2001,15,11,840,9.3,1,2,0,1,1,2,0,0.11,0.21,0.32,0.00,0.21,3.2,2.4,0.7,3.1,0.34,0.07,0.41,0.26,0.33,Matches,2021-2022
74,Jean-Claude Billong,cm CMR,DF,Clermont Foot,28-113,1993,11,6,620,6.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.03,0.00,0.03,0.03,0.03,Matches,2021-2022
75,Nathan Bitu Mazala,fr FRA,DF,Paris S-G,19-131,2002,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
76,Marco Bizot,nl NED,GK,Brest,31-041,1991,32,32,"2,880",32.0,0,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.3,0.3,0.00,0.01,0.01,0.00,0.01,Matches,2021-2022
78,Ludovic Blas,fr FRA,"MF,FW",Nantes,24-110,1997,30,30,"2,576",28.6,9,3,5,4,4,7,0,0.31,0.10,0.42,0.17,0.28,9.7,6.7,2.2,8.9,0.34,0.08,0.42,0.23,0.31,Matches,2021-2022
79,Myron Boadu,nl NED,FW,Monaco,21-096,2001,25,7,844,9.4,3,1,3,0,0,0,0,0.32,0.11,0.43,0.32,0.43,5.4,5.4,0.2,5.6,0.58,0.02,0.60,0.58,0.60,Matches,2021-2022
80,Jérôme Boateng,de GER,DF,Lyon,33-229,1988,20,17,"1,436",16.0,0,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,0.3,0.3,1.4,1.7,0.02,0.09,0.11,0.02,0.11,Matches,2021-2022
81,Antonin Bobichon,fr FRA,"MF,FW",Angers,26-218,1995,4,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
82,Quentin Boisgard,fr FRA,MF,Lorient,25-034,1997,22,8,852,9.5,1,1,1,0,0,3,0,0.11,0.11,0.21,0.11,0.21,1.1,1.1,2.0,3.0,0.11,0.21,0.32,0.11,0.32,Matches,2021-2022
83,Charles Boli,fr FRA,MF,Lens,23-233,1998,4,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.13,0.13,0.00,0.13,Matches,2021-2022
84,Sven Botman,nl NED,DF,Lille,22-098,2000,21,21,"1,890",21.0,3,1,3,0,0,2,0,0.14,0.05,0.19,0.14,0.19,1.3,1.3,0.4,1.7,0.06,0.02,0.08,0.06,0.08,Matches,2021-2022
85,Denis Bouanga,ga GAB,"FW,MF",Saint-Étienne,27-160,1994,28,22,"1,910",21.2,7,4,7,0,0,3,1,0.33,0.19,0.52,0.33,0.52,6.7,6.7,2.4,9.2,0.32,0.11,0.43,0.32,0.43,Matches,2021-2022
86,Hicham Boudaoui,dz ALG,MF,Nice,22-209,1999,23,16,"1,306",14.5,2,1,2,0,0,7,0,0.14,0.07,0.21,0.14,0.21,0.8,0.8,2.4,3.2,0.06,0.16,0.22,0.06,0.22,Matches,2021-2022
87,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,32-060,1990,26,23,"1,965",21.8,3,2,2,1,1,2,0,0.14,0.09,0.23,0.09,0.18,2.0,1.2,3.4,4.6,0.09,0.16,0.25,0.06,0.21,Matches,2021-2022
88,Sofiane Boufal,ma MAR,"FW,MF",Angers,28-215,1993,28,27,"2,317",25.7,8,4,5,3,3,6,0,0.31,0.16,0.47,0.19,0.35,8.0,5.8,6.5,12.2,0.31,0.25,0.56,0.22,0.48,Matches,2021-2022
89,Farid Boulaya,dz ALG,"MF,FW",Metz,29-054,1993,21,16,"1,356",15.1,3,2,3,0,0,1,1,0.20,0.13,0.33,0.20,0.33,1.4,1.4,1.9,3.4,0.10,0.13,0.22,0.10,0.22,Matches,2021-2022
90,Ismaëlben Boura,fr FRA,DF,Lens,21-249,2000,5,1,95,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches,2021-2022
91,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,28-096,1994,32,32,"2,707",30.1,8,11,8,0,0,2,0,0.27,0.37,0.63,0.27,0.63,4.1,4.1,11.9,16.0,0.14,0.40,0.53,0.14,0.53,Matches,2021-2022
92,Redwan Bourles,fr FRA,"MF,FW",Lorient,19-108,2003,4,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
93,Domagoj Bradarić,hr CRO,"DF,MF",Lille,22-131,1999,11,1,257,2.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.02,0.09,0.10,0.02,0.10,Matches,2021-2022
94,Bilal Brahimi,fr FRA,"FW,DF",Angers,22-037,2000,9,3,338,3.8,0,1,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,0.4,0.4,0.7,1.2,0.11,0.20,0.31,0.11,0.31,Matches,2021-2022
95,Bilal Brahimi,fr FRA,"MF,DF",Nice,22-037,2000,5,0,108,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.16,0.16,0.00,0.16,Matches,2021-2022
96,Lilian Brassier,fr FRA,DF,Brest,22-169,1999,25,19,"1,860",20.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.02,0.01,0.03,0.02,0.03,Matches,2021-2022
97,Jimmy Briand,fr FRA,"FW,MF",Bordeaux,36-261,1985,12,1,180,2.0,2,1,1,1,1,1,0,1.00,0.50,1.50,0.50,1.00,1.4,0.7,0.6,1.3,0.72,0.31,1.03,0.34,0.65,Matches,2021-2022
98,Dylan Bronn,tn TUN,DF,Metz,26-305,1995,27,26,"2,340",26.0,1,2,1,0,0,10,1,0.04,0.08,0.12,0.04,0.12,1.6,1.6,0.9,2.5,0.06,0.04,0.10,0.06,0.10,Matches,2021-2022
99,Osman Bukari,gh GHA,"FW,MF",Nantes,23-128,1998,18,9,835,9.3,1,3,1,0,0,0,0,0.11,0.32,0.43,0.11,0.43,0.5,0.5,1.7,2.2,0.06,0.18,0.23,0.06,0.23,Matches,2021-2022
100,Maxime Busi,be BEL,DF,Reims,22-188,1999,12,11,"1,019",11.3,1,0,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,0.3,0.3,0.7,1.1,0.03,0.06,0.09,0.03,0.09,Matches,2021-2022
101,Oriol Busquets,es ESP,MF,Clermont Foot,23-090,1999,6,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
102,Marcin Bułka,pl POL,GK,Nice,22-198,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
104,Rémy Cabella,fr FRA,"MF,FW",Montpellier,32-043,1990,2,0,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.42,0.21,0.63,0.42,0.63,Matches,2021-2022
105,Jimmy Cabot,fr FRA,DF,Angers,28-002,1994,24,24,"2,008",22.3,0,5,0,0,0,4,0,0.00,0.22,0.22,0.00,0.22,0.6,0.6,2.4,3.0,0.03,0.11,0.14,0.03,0.14,Matches,2021-2022
106,Anthony Caci,fr FRA,DF,Strasbourg,24-293,1997,31,23,"2,049",22.8,0,3,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,0.8,0.8,3.4,4.3,0.04,0.15,0.19,0.04,0.19,Matches,2021-2022
107,Mathieu Cafaro,fr FRA,"FW,MF",Reims,25-026,1997,4,3,192,2.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.11,0.14,0.25,0.11,0.25,Matches,2021-2022
108,Yannick Cahuzac,fr FRA,MF,Lens,37-092,1985,15,6,607,6.7,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches,2021-2022
109,Marc-Aurèle Caillard,fr FRA,GK,Metz,27-343,1994,14,13,"1,173",13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
110,Jens Cajuste,se SWE,MF,Reims,22-253,1999,6,3,283,3.1,2,0,1,1,1,0,0,0.64,0.00,0.64,0.32,0.32,1.8,1.0,0.1,1.1,0.57,0.02,0.59,0.32,0.34,Matches,2021-2022
111,Duje Ćaleta-Car,hr CRO,DF,Marseille,25-215,1996,20,19,"1,660",18.4,2,0,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,1.6,1.6,0.2,1.7,0.09,0.01,0.09,0.09,0.09,Matches,2021-2022
112,Lucas Calodat,fr FRA,DF,Saint-Étienne,20-073,2002,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
